Tanggal;Unit;Blok;Jenis Pupuk; Jumlah (Kg) ;HK;Metode;Latitude;Longitude
0,859560185;STWA;STWA2M-45;PUPUK MOP GRANULAR;300;6;TM Tabur pupuk kelapa sawit;0.669;111.744
0,859560185;STWA;STWA2M-45;UREA GRANULAR;300;6;TM Tabur pupuk kelapa sawit;0.669;111.744
0,901226852;STWA;STWA1H-87;PUPUK MOP GRANULAR;2900;0;TM Pemupukan Mekanis;0.669;111.744
0,901226852;STWA;STWA1H-88;PUPUK MOP GRANULAR;3300;0;TM Pemupukan Mekanis;0.669;111.744
0,901226852;STWA;STWA1H-87;PUPUK MOP GRANULAR;150;0;TM Tabur pupuk kelapa sawit;0.669;111.743
0,901226852;STWA;STWA1H-88;PUPUK MOP GRANULAR;150;0;TM Tabur pupuk kelapa sawit;0.670;111.743
0,942893519;STWA;STWA1H-87;UREA GRANULAR;4300;0;TM Pemupukan Mekanis;0.670;111.743
0,942893519;STWA;STWA1H-88;UREA GRANULAR;5100;0;TM Pemupukan Mekanis;0.670;111.743
0,942893519;STWA;STWA1H-87;UREA GRANULAR;150;0;TM Tabur pupuk kelapa sawit;0.670;111.742
0,942893519;STWA;STWA1H-88;UREA GRANULAR;50;0;TM Tabur pupuk kelapa sawit;0.672;111.743
0,984560185;STWA;STWA1I-37;PUPUK MOP GRANULAR;5400;0;TM Pemupukan Mekanis;0.670;111.742
0,984560185;STWA;STWA1I-37;PUPUK MOP GRANULAR;400;0;TM Tabur pupuk kelapa sawit;0.669;111.742
0,984560185;STWA;STWA1I-37;UREA GRANULAR;2200;0;TM Pemupukan Mekanis;0.669;111.742
0,984560185;STWA;STWA1I-38;PUPUK MOP GRANULAR;3500;0;TM Pemupukan Mekanis;0.669;111.742
0,984560185;STWA;STWA2E-36-2025;PUPUK ROCK PHOSPHATE/RP;18;0;TBM Tabur pupuk kacangan campuran;0.669;111.742
0,984560185;STWA;STWA2F-38-2025;PUPUK ROCK PHOSPHATE/RP;25,2;0;TBM Tabur pupuk kacangan campuran;0.668;111.742
24.04.2026;STWA;STWA2F-37-2025;PUPUK ROCK PHOSPHATE/RP;9;0;TBM Tabur pupuk kacangan campuran;0.668;111.742
25.04.2026;STWA;STWA1J-37;UREA GRANULAR;1700;0;TM Pemupukan Mekanis;0.668;111.742
25.04.2026;STWA;STWA1J-37;PUPUK MOP GRANULAR;1200;0;TM Pemupukan Mekanis;0.668;111.742
25.04.2026;STWA;STWA2E-37-2025;PUPUK ROCK PHOSPHATE/RP;27;1,5;TBM Tabur pupuk kacangan campuran;0.668;111.742
27.04.2026;STWA;STWA1I-37;UREA GRANULAR;1450;0;TM Pemupukan Mekanis;0.672;111.743
27.04.2026;STWA;STWA1I-38;UREA GRANULAR;5700;0;TM Pemupukan Mekanis;0.667;111.742
27.04.2026;STWA;STWA2F-37-2025;PUPUK ROCK PHOSPHATE/RP;54;0;TBM Tabur pupuk kacangan campuran;0.667;111.742
28.04.2026;STWA;STWA1I-89;UREA GRANULAR;4000;0;TM Pemupukan Mekanis;0.667;111.742
28.04.2026;STWA;STWA1I-90;UREA GRANULAR;400;0;TM Pemupukan Mekanis;0.667;111.742
28.04.2026;STWA;STWA1I-37;UREA GRANULAR;1200;0;TM Tabur pupuk kelapa sawit;0.667;111.742
28.04.2026;STWA;STWA1I-38;UREA GRANULAR;650;0;TM Tabur pupuk kelapa sawit;0.666;111.742
28.04.2026;STWA;STWA1I-89;UREA GRANULAR;100;0;TM Tabur pupuk kelapa sawit;0.666;111.742
28.04.2026;STWA;STWA2F-37-2025;PUPUK ROCK PHOSPHATE/RP;45;0;TBM Tabur pupuk kacangan campuran;0.666;111.742
29.04.2026;STWA;STWA1I-89;UREA GRANULAR;650;0;TM Tabur pupuk kelapa sawit;0.666;111.742
29.04.2026;STWA;STWA1I-90;UREA GRANULAR;200;0;TM Tabur pupuk kelapa sawit;0.665;111.742
29.04.2026;STWA;STWA1I-41;UREA GRANULAR;100;0;TM Tabur pupuk kelapa sawit;0.672;111.743
29.04.2026;STWA;STWA1I-90;UREA GRANULAR;3300;0;TM Pemupukan Mekanis;0.665;111.742
29.04.2026;STWA;STWA1I-41;UREA GRANULAR;3050;0;TM Pemupukan Mekanis;0.665;111.743
30.04.2026;STWA;STWA1I-41;UREA GRANULAR;1500;0;TM Pemupukan Mekanis;0.665;111.743
30.04.2026;STWA;STWA1I-41;UREA GRANULAR;250;0;TM Tabur pupuk kelapa sawit;0.666;111.743
0,109560185;STWE;STWE5G-29;UREA GRANULAR;750;4;TM Tabur pupuk kelapa sawit;0.666;111.743
0,192893519;STWE;STWE6I-73;PUPUK MURIATE OF POTASH/MOP/KCL;50;0,1;TM Tabur pupuk kelapa sawit;0.666;111.743
0,192893519;STWE;STWE6J-31;PUPUK MURIATE OF POTASH/MOP/KCL;1050;3,9;TM Tabur pupuk kelapa sawit;0.667;111.743
0,317893519;STWE;STWE6H-72;PUPUK MURIATE OF POTASH/MOP/KCL;2100;6;TM Tabur pupuk kelapa sawit;0.667;111.743
0,317893519;STWE;STWE5G-25;UREA GRANULAR;350;4;TM Tabur pupuk kelapa sawit;0.667;111.743
0,359560185;STWE;STWE6H-31;PUPUK MURIATE OF POTASH/MOP/KCL;650;2;TM Tabur pupuk kelapa sawit;0.667;111.743
0,401226852;STWE;STWE5H-23;UREA GRANULAR;350;4;TM Tabur pupuk kelapa sawit;0.672;111.743
0,692893519;STWE;STWE2E-56;PUPUK MURIATE OF POTASH/MOP/KCL;1600;0;TM Pemupukan Mekanis;0.667;111.743
0,692893519;STWE;STWE2F-59;PUPUK MURIATE OF POTASH/MOP/KCL;3350;0;TM Pemupukan Mekanis;0.667;111.743
0,692893519;STWE;STWE2F-60;PUPUK MURIATE OF POTASH/MOP/KCL;4550;0;TM Pemupukan Mekanis;0.667;111.744
0,692893519;STWE;STWE5G-29;UREA GRANULAR;850;3;TM Tabur pupuk kelapa sawit;0.666;111.744
0,692893519;STWE;STWE6J-68;PUPUK MURIATE OF POTASH/MOP/KCL;1000;4;TM Tabur pupuk kelapa sawit;0.667;111.744
0,692893519;STWE;STWE1E-43;UREA GRANULAR;4800;0;TM Pemupukan Mekanis;0.667;111.744
0,692893519;STWE;STWE2G-51;UREA GRANULAR;2900;0;TM Pemupukan Mekanis;0.667;111.744
0,692893519;STWE;STWE2F-61;PUPUK MURIATE OF POTASH/MOP/KCL;6350;0;TM Pemupukan Mekanis;0.667;111.744
0,692893519;STWE;STWE2F-62;PUPUK MURIATE OF POTASH/MOP/KCL;2000;0;TM Pemupukan Mekanis;0.667;111.744
0,692893519;STWE;STWE2G-56;PUPUK MURIATE OF POTASH/MOP/KCL;4150;0;TM Pemupukan Mekanis;0.668;111.744
0,692893519;STWE;STWE2G-57;PUPUK MURIATE OF POTASH/MOP/KCL;1850;0;TM Pemupukan Mekanis;0.672;111.743
0,692893519;STWE;STWE2G-55;PUPUK MURIATE OF POTASH/MOP/KCL;4250;0;TM Pemupukan Mekanis;0.668;111.744
0,692893519;STWE;STWE2F-57;PUPUK MURIATE OF POTASH/MOP/KCL;5750;0;TM Pemupukan Mekanis;0.668;111.744
0,692893519;STWE;STWE2F-49;PUPUK HGFB;200;0;TM Tabur pupuk kelapa sawit;0.668;111.744
0,692893519;STWE;STWE2G-49;PUPUK HGFB;250;0;TM Tabur pupuk kelapa sawit;0.668;111.744
0,692893519;STWE;STWE2G-95;PUPUK HGFB;125;0;TM Tabur pupuk kelapa sawit;0.668;111.743
0,692893519;STWE;STWE2G-97;PUPUK HGFB;325;0;TM Tabur pupuk kelapa sawit;0.668;111.743
0,776226852;STWE;STWE2F-49;UREA GRANULAR;750;0;TM Tabur pupuk kelapa sawit;0.668;111.743
0,859560185;STWE;STWE6I-32;PUPUK MURIATE OF POTASH/MOP/KCL;2800;0;TM Tabur pupuk kelapa sawit;0.668;111.743
0,942893519;STWE;STWE4H-48;PUPUK HGFB;185;0;TM Tabur pupuk kelapa sawit;0.668;111.743
0,942893519;STWE;STWE4I-46;PUPUK HGFB;105;0;TM Tabur pupuk kelapa sawit;0.668;111.743
0,942893519;STWE;STWE4I-52;PUPUK HGFB;178;0;TM Tabur pupuk kelapa sawit;0.672;111.743
0,942893519;STWE;STWE4H-94;PUPUK HGFB;179;0;TM Tabur pupuk kelapa sawit;0.668;111.743
0,984560185;STWE;STWE5G-25;PUPUK MURIATE OF POTASH/MOP/KCL;4050;0;TM Pemupukan Mekanis;0.668;111.743
0,984560185;STWE;STWE5G-26;PUPUK MURIATE OF POTASH/MOP/KCL;5800;0;TM Pemupukan Mekanis;0.668;111.743
0,984560185;STWE;STWE5G-27;PUPUK MURIATE OF POTASH/MOP/KCL;6600;0;TM Pemupukan Mekanis;0.669;111.743
0,984560185;STWE;STWE5G-29;PUPUK MURIATE OF POTASH/MOP/KCL;4000;0;TM Pemupukan Mekanis;0.669;111.743
0,984560185;STWE;STWE5G-84;PUPUK MURIATE OF POTASH/MOP/KCL;2600;0;TM Pemupukan Mekanis;0.669;111.743
0,984560185;STWE;STWE5H-26;PUPUK MURIATE OF POTASH/MOP/KCL;5050;0;TM Pemupukan Mekanis;0.669;111.743
0,984560185;STWE;STWE5H-24;PUPUK MURIATE OF POTASH/MOP/KCL;5050;0;TM Pemupukan Mekanis;0.669;111.742
0,984560185;STWE;STWE5H-23;PUPUK MURIATE OF POTASH/MOP/KCL;3400;0;TM Pemupukan Mekanis;0.669;111.742
25.04.2026;STWE;STWE6I-29;PUPUK MURIATE OF POTASH/MOP/KCL;2000;4;TM Tabur pupuk kelapa sawit;0.669;111.743
26.04.2026;STWE;STWE5G-25;UREA GRANULAR;3500;0;TM Pemupukan Mekanis;0.672;111.743
26.04.2026;STWE;STWE5G-26;UREA GRANULAR;3850;0;TM Pemupukan Mekanis;0.669;111.743
26.04.2026;STWE;STWE5G-27;UREA GRANULAR;5000;0;TM Pemupukan Mekanis;0.669;111.743
26.04.2026;STWE;STWE5G-29;UREA GRANULAR;2700;0;TM Pemupukan Mekanis;0.669;111.743
26.04.2026;STWE;STWE5G-84;UREA GRANULAR;1900;0;TM Pemupukan Mekanis;0.668;111.743
26.04.2026;STWE;STWE5H-21;UREA GRANULAR;2900;0;TM Pemupukan Mekanis;0.668;111.743
26.04.2026;STWE;STWE5H-23;UREA GRANULAR;2600;0;TM Pemupukan Mekanis;0.668;111.743
26.04.2026;STWE;STWE5H-24;UREA GRANULAR;5400;0;TM Pemupukan Mekanis;0.668;111.743
26.04.2026;STWE;STWE5H-26;UREA GRANULAR;3800;0;TM Pemupukan Mekanis;0.668;111.743
26.04.2026;STWE;STWE5H-28;UREA GRANULAR;950;0;TM Pemupukan Mekanis;0.668;111.743
26.04.2026;STWE;STWE5H-62;UREA GRANULAR;5400;0;TM Pemupukan Mekanis;0.668;111.743
26.04.2026;STWE;STWE5I-25;UREA GRANULAR;2100;0;TM Pemupukan Mekanis;0.672;111.743
26.04.2026;STWE;STWE5I-26;UREA GRANULAR;2100;0;TM Pemupukan Mekanis;0.668;111.744
26.04.2026;STWE;STWE5I-28;UREA GRANULAR;1800;0;TM Pemupukan Mekanis;0.668;111.744
26.04.2026;STWE;STWE5I-94;UREA GRANULAR;1900;0;TM Pemupukan Mekanis;0.668;111.744
26.04.2026;STWE;STWE5J-84;UREA GRANULAR;1450;0;TM Pemupukan Mekanis;0.668;111.744
26.04.2026;STWE;STWE5H-26;UREA GRANULAR;1750;0;TM Pemupukan Mekanis;0.668;111.744
26.04.2026;STWE;STWE5G-29;UREA GRANULAR;1300;0;TM Pemupukan Mekanis;0.668;111.744
27.04.2026;STWE;STWE4H-94;PUPUK MURIATE OF POTASH/MOP/KCL;360;6;TM Tabur pupuk kelapa sawit;0.668;111.745
27.04.2026;STWE;STWE4H-94;UREA GRANULAR;450;6;TM Tabur pupuk kelapa sawit;0.668;111.745
27.04.2026;STWE;STWE6I-31;PUPUK MURIATE OF POTASH/MOP/KCL;675;2;TM Tabur pupuk kelapa sawit;0.668;111.745
27.04.2026;STWE;STWE6I-29;PUPUK MURIATE OF POTASH/MOP/KCL;675;2;TM Tabur pupuk kelapa sawit;0.669;111.745
28.04.2026;STWE;STWE5H-62;PUPUK MURIATE OF POTASH/MOP/KCL;6950;0;TM Pemupukan Mekanis;0.671;111.743
28.04.2026;STWE;STWE5I-25;PUPUK MURIATE OF POTASH/MOP/KCL;5950;0;TM Pemupukan Mekanis;0.669;111.744
28.04.2026;STWE;STWE5I-26;PUPUK MURIATE OF POTASH/MOP/KCL;4200;0;TM Pemupukan Mekanis;0.669;111.744
28.04.2026;STWE;STWE5J-84;PUPUK MURIATE OF POTASH/MOP/KCL;1900;0;TM Pemupukan Mekanis;0.669;111.744
28.04.2026;STWE;STWE5H-21;PUPUK MURIATE OF POTASH/MOP/KCL;1950;0;TM Pemupukan Mekanis;0.670;111.744
28.04.2026;STWE;STWE5H-28;PUPUK MURIATE OF POTASH/MOP/KCL;5050;0;TM Pemupukan Mekanis;0.670;111.744
28.04.2026;STWE;STWE5I-92;PUPUK MURIATE OF POTASH/MOP/KCL;3150;0;TM Pemupukan Mekanis;0.670;111.744
28.04.2026;STWE;STWE5I-94;PUPUK MURIATE OF POTASH/MOP/KCL;2650;0;TM Pemupukan Mekanis;0.669;111.744
30.04.2026;STWE;STWE6I-35;UREA GRANULAR;500;1;TM Tabur pupuk kelapa sawit;0.669;111.744
09.05.2026;KAWA;KAWA1E-24;UREA GRANULAR;800;0;TM Tabur pupuk kelapa sawit;0.669;111.745
11.05.2026;KAWA;KAWA1E-24;UREA GRANULAR;1200;0;TM Tabur pupuk kelapa sawit;0.669;111.745
12.05.2026;KAWA;KAWA1E-24;UREA GRANULAR;1100;0;TM Tabur pupuk kelapa sawit;0.673;111.743
16.05.2026;KAWA;KAWA1I-65;PUPUK MURIATE OF POTASH/MOP/KCL;800;0;TM Tabur pupuk kelapa sawit;0.671;111.743
18.05.2026;KAWA;KAWA1I-65;PUPUK MURIATE OF POTASH/MOP/KCL;2800;0;TM Tabur pupuk kelapa sawit;0.669;111.745
19.05.2026;KAWA;KAWA1I-65;PUPUK MURIATE OF POTASH/MOP/KCL;1600;0;TM Tabur pupuk kelapa sawit;0.669;111.745
20.05.2026;KAWA;KAWA1I-65;PUPUK MURIATE OF POTASH/MOP/KCL;1200;0;TM Tabur pupuk kelapa sawit;0.670;111.745
20.05.2026;KAWA;KAWA1I-16;PUPUK MURIATE OF POTASH/MOP/KCL;1600;0;TM Tabur pupuk kelapa sawit;0.670;111.745
21.05.2026;KAWA;KAWA1I-16;PUPUK MURIATE OF POTASH/MOP/KCL;1600;0;TM Tabur pupuk kelapa sawit;0.670;111.745
22.05.2026;KAWA;KAWA1I-16;PUPUK MURIATE OF POTASH/MOP/KCL;2000;0;TM Tabur pupuk kelapa sawit;0.670;111.745
23.05.2026;KAWA;KAWA1I-16;PUPUK MURIATE OF POTASH/MOP/KCL;1700;0;TM Tabur pupuk kelapa sawit;0.670;111.745
23.05.2026;KAWA;KAWA1I-65;PUPUK ROCK PHOSPHATE/RP;300;0;TM Tabur pupuk kelapa sawit;0.670;111.745
25.05.2026;KAWA;KAWA1I-65;PUPUK ROCK PHOSPHATE/RP;1700;0;TM Tabur pupuk kelapa sawit;0.669;111.745
25.05.2026;KAWA;KAWA1E-24;PUPUK ROCK PHOSPHATE/RP;3050;0;TM Tabur pupuk kelapa sawit;0.669;111.745
25.05.2026;KAWA;KAWA1E-23;PUPUK ROCK PHOSPHATE/RP;3450;0;TM Tabur pupuk kelapa sawit;0.671;111.743
26.05.2026;KAWA;KAWA1D-24;PUPUK ROCK PHOSPHATE/RP;1600;0;TM Tabur pupuk kelapa sawit;0.669;111.745
26.05.2026;KAWA;KAWA1I-65;PUPUK ROCK PHOSPHATE/RP;450;0;TM Tabur pupuk kelapa sawit;0.668;111.745
28.05.2026;KAWA;KAWA1H-16;PUPUK ROCK PHOSPHATE/RP;2250;0;TM Tabur pupuk kelapa sawit;0.668;111.745
28.05.2026;KAWA;KAWA1H-17;PUPUK ROCK PHOSPHATE/RP;150;0;TM Tabur pupuk kelapa sawit;0.668;111.745
29.05.2026;KAWA;KAWA1H-17;PUPUK ROCK PHOSPHATE/RP;1200;0;TM Tabur pupuk kelapa sawit;0.668;111.744
30.05.2026;KAWA;KAWA1H-17;PUPUK ROCK PHOSPHATE/RP;600;0;TM Tabur pupuk kelapa sawit;0.667;111.744
30.05.2026;KAWA;KAWA1H-18;PUPUK ROCK PHOSPHATE/RP;600;0;TM Tabur pupuk kelapa sawit;0.667;111.744
02.05.2026;KAWE;KAWE3J-30;PUPUK HGFB;200;5;TM Tabur pupuk kelapa sawit;0.667;111.744
02.05.2026;KAWE;KAWE5K-39;UREA GRANULAR;2800;2,1;TM Pemupukan Mekanis;0.667;111.744
02.05.2026;KAWE;KAWE5K-38;UREA GRANULAR;1200;0,9;TM Pemupukan Mekanis;0.667;111.744
02.05.2026;KAWE;KAWE1D-33;PUPUK HGFB;25;2;TM Tabur pupuk kelapa sawit;0.671;111.744
04.05.2026;KAWE;KAWE5K-33;UREA GRANULAR;2800;2,8;TM Pemupukan Mekanis;0.667;111.744
04.05.2026;KAWE;KAWE5K-32;UREA GRANULAR;1200;1,2;TM Pemupukan Mekanis;0.666;111.744
04.05.2026;KAWE;KAWE1D-33;PUPUK HGFB;75;4;TM Tabur pupuk kelapa sawit;0.666;111.744
05.05.2026;KAWE;KAWE5K-31;UREA GRANULAR;1800;1,8;TM Pemupukan Mekanis;0.666;111.744
05.05.2026;KAWE;KAWE5K-32;UREA GRANULAR;1600;1,6;TM Pemupukan Mekanis;0.666;111.745
05.05.2026;KAWE;KAWE5K-33;UREA GRANULAR;600;0,6;TM Pemupukan Mekanis;0.666;111.745
05.05.2026;KAWE;KAWE1D-33;PUPUK HGFB;125;4;TM Tabur pupuk kelapa sawit;0.666;111.745
05.05.2026;KAWE;KAWE2F-23;PUPUK COPPER SULFATE CUSO4;50;2;TM Tabur pupuk kelapa sawit;0.666;111.745
05.05.2026;KAWE;KAWE2F-23;PUPUK HGFB;50;2;TM Tabur pupuk kelapa sawit;0.666;111.745
05.05.2026;KAWE;KAWE2F-23;PUPUK COPPER SULFATE CUSO4;25;0;TM Tabur pupuk kelapa sawit;0.666;111.744
05.05.2026;KAWE;KAWE2F-23;PUPUK HGFB;25;0;TM Tabur pupuk kelapa sawit;0.671;111.744
06.05.2026;KAWE;KAWE1C-25;UREA GRANULAR;150;5;TM Tabur pupuk kelapa sawit;0.666;111.744
06.05.2026;KAWE;KAWE2F-24;PUPUK ROCK PHOSPHATE/RP;50;1;TM Tabur pupuk kelapa sawit;0.666;111.744
06.05.2026;KAWE;KAWE2F-23;PUPUK COPPER SULFATE CUSO4;100;0;TM Tabur pupuk kelapa sawit;0.666;111.745
06.05.2026;KAWE;KAWE2F-23;PUPUK HGFB;100;0;TM Tabur pupuk kelapa sawit;0.665;111.745
06.05.2026;KAWE;KAWE3J-24;PUPUK ROCK PHOSPHATE/RP;100;4;TM Tabur pupuk kelapa sawit;0.665;111.745
06.05.2026;KAWE;KAWE5K-31;UREA GRANULAR;800;0,8;TM Pemupukan Mekanis;0.665;111.745
06.05.2026;KAWE;KAWE5K-80;UREA GRANULAR;1600;1,6;TM Pemupukan Mekanis;0.665;111.745
06.05.2026;KAWE;KAWE5K-79;UREA GRANULAR;1200;1,2;TM Pemupukan Mekanis;0.664;111.745
06.05.2026;KAWE;KAWE5K-78;UREA GRANULAR;400;0,4;TM Pemupukan Mekanis;0.664;111.745
07.05.2026;KAWE;KAWE1B-25;UREA GRANULAR;150;4;TM Tabur pupuk kelapa sawit;0.665;111.746
07.05.2026;KAWE;KAWE2F-75;PUPUK COPPER SULFATE CUSO4;100;0;TM Tabur pupuk kelapa sawit;0.671;111.744
07.05.2026;KAWE;KAWE2F-75;PUPUK HGFB;100;0;TM Tabur pupuk kelapa sawit;0.665;111.746
07.05.2026;KAWE;KAWE2F-24;PUPUK ROCK PHOSPHATE/RP;50;1;TM Tabur pupuk kelapa sawit;0.665;111.746
07.05.2026;KAWE;KAWE3J-30;PUPUK HGFB;80;0;TM Tabur pupuk kelapa sawit;0.665;111.745
07.05.2026;KAWE;KAWE5K-79;UREA GRANULAR;2850;2,43;TM Pemupukan Mekanis;0.664;111.745
07.05.2026;KAWE;KAWE5K-78;PUPUK ROCK PHOSPHATE/RP;1150;1,57;TM Pemupukan Mekanis;0.664;111.744
08.05.2026;KAWE;KAWE5K-79;UREA GRANULAR;600;0,44;TM Pemupukan Mekanis;0.663;111.744
08.05.2026;KAWE;KAWE5K-78;UREA GRANULAR;1400;1,78;TM Pemupukan Mekanis;0.663;111.745
08.05.2026;KAWE;KAWE5K-77;PUPUK ROCK PHOSPHATE/RP;2000;1,78;TM Pemupukan Mekanis;0.663;111.745
09.05.2026;KAWE;KAWE3J-29;PUPUK HGFB;120;0;TM Tabur pupuk kelapa sawit;0.663;111.745
09.05.2026;KAWE;KAWE5K-77;UREA GRANULAR;400;0,4;TM Pemupukan Mekanis;0.664;111.746
09.05.2026;KAWE;KAWE5K-78;UREA GRANULAR;600;0,6;TM Pemupukan Mekanis;0.671;111.744
09.05.2026;KAWE;KAWE5K-77;PUPUK ROCK PHOSPHATE/RP;300;0,3;TM Pemupukan Mekanis;0.664;111.746
09.05.2026;KAWE;KAWE5K-78;PUPUK ROCK PHOSPHATE/RP;1200;1,2;TM Pemupukan Mekanis;0.664;111.745
09.05.2026;KAWE;KAWE5K-79;PUPUK ROCK PHOSPHATE/RP;1500;1,5;TM Pemupukan Mekanis;0.664;111.745
09.05.2026;KAWE;KAWE1B-25;UREA GRANULAR;150;4;TM Tabur pupuk kelapa sawit;0.664;111.746
09.05.2026;KAWE;KAWE2F-24;PUPUK HGFB;100;2;TM Tabur pupuk kelapa sawit;0.665;111.746
09.05.2026;KAWE;KAWE2F-75;PUPUK COPPER SULFATE CUSO4;25;0;TM Tabur pupuk kelapa sawit;0.666;111.745
09.05.2026;KAWE;KAWE2F-75;PUPUK HGFB;175;0;TM Tabur pupuk kelapa sawit;0.666;111.745
11.05.2026;KAWE;KAWE2G-22;PUPUK COPPER SULFATE CUSO4;100;0;TM Tabur pupuk kelapa sawit;0.666;111.745
11.05.2026;KAWE;KAWE2G-22;PUPUK HGFB;100;0;TM Tabur pupuk kelapa sawit;0.666;111.746
11.05.2026;KAWE;KAWE1D-33;PUPUK COPPER SULFATE CUSO4;50;4;TM Tabur pupuk kelapa sawit;0.667;111.746
11.05.2026;KAWE;KAWE5K-78;PUPUK ROCK PHOSPHATE/RP;300;0,37;TM Pemupukan Mekanis;0.671;111.744
11.05.2026;KAWE;KAWE5K-79;PUPUK ROCK PHOSPHATE/RP;300;0,37;TM Pemupukan Mekanis;0.667;111.746
11.05.2026;KAWE;KAWE5K-80;PUPUK ROCK PHOSPHATE/RP;1200;1,85;TM Pemupukan Mekanis;0.667;111.746
11.05.2026;KAWE;KAWE5K-31;PUPUK ROCK PHOSPHATE/RP;1150;1,42;TM Pemupukan Mekanis;0.668;111.746
11.05.2026;KAWE;KAWE3J-29;PUPUK HGFB;120;0;TM Tabur pupuk kelapa sawit;0.668;111.746
12.05.2026;KAWE;KAWE5K-80;UREA GRANULAR;600;1,3;TM Pemupukan Mekanis;0.668;111.746
12.05.2026;KAWE;KAWE5K-31;UREA GRANULAR;950;1,65;TM Pemupukan Mekanis;0.668;111.746
12.05.2026;KAWE;KAWE5K-32;UREA GRANULAR;600;1,04;TM Pemupukan Mekanis;0.669;111.746
12.05.2026;KAWE;KAWE3J-29;PUPUK HGFB;120;0;TM Tabur pupuk kelapa sawit;0.669;111.746
12.05.2026;KAWE;KAWE2G-76;PUPUK ROCK PHOSPHATE/RP;150;1;TM Tabur pupuk kelapa sawit;0.669;111.746
12.05.2026;KAWE;KAWE2G-22;PUPUK COPPER SULFATE CUSO4;50;0;TM Tabur pupuk kelapa sawit;0.669;111.746
12.05.2026;KAWE;KAWE2G-22;PUPUK HGFB;150;0;TM Tabur pupuk kelapa sawit;0.672;111.744
12.05.2026;KAWE;KAWE1D-33;PUPUK COPPER SULFATE CUSO4;50;0;TM Tabur pupuk kelapa sawit;0.669;111.746
12.05.2026;KAWE;KAWE1D-33;PUPUK COPPER SULFATE CUSO4;125;5;TM Tabur pupuk kelapa sawit;0.669;111.746
13.05.2026;KAWE;KAWE2G-22;PUPUK COPPER SULFATE CUSO4;50;0;TM Tabur pupuk kelapa sawit;0.670;111.746
13.05.2026;KAWE;KAWE2G-22;PUPUK HGFB;150;0;TM Tabur pupuk kelapa sawit;0.670;111.746
13.05.2026;KAWE;KAWE1D-33;PUPUK COPPER SULFATE CUSO4;75;4;TM Tabur pupuk kelapa sawit;0.670;111.746
13.05.2026;KAWE;KAWE3J-27;PUPUK HGFB;120;0;TM Tabur pupuk kelapa sawit;0.669;111.743
13.05.2026;KAWE;KAWE5K-31;PUPUK ROCK PHOSPHATE/RP;1200;2,67;TM Pemupukan Mekanis;0.669;111.743
13.05.2026;KAWE;KAWE5K-32;PUPUK ROCK PHOSPHATE/RP;600;1,33;TM Pemupukan Mekanis;0.672;111.744
13.05.2026;KAWE;KAWE1C-31;PUPUK HGFB;100;0;TM Tabur pupuk kelapa sawit;0.672;111.744
15.05.2026;KAWE;KAWE5K-32;PUPUK ROCK PHOSPHATE/RP;1200;2;TM Pemupukan Mekanis;0.673;111.743
15.05.2026;KAWE;KAWE5K-33;PUPUK ROCK PHOSPHATE/RP;1200;2;TM Pemupukan Mekanis;0.672;111.744
16.05.2026;KAWE;KAWE5K-32;PUPUK ROCK PHOSPHATE/RP;650;1,1;TM Pemupukan Mekanis;0.672;111.745
16.05.2026;KAWE;KAWE5K-33;PUPUK ROCK PHOSPHATE/RP;1700;2,9;TM Pemupukan Mekanis;0.672;111.745
16.05.2026;KAWE;KAWE4I-38;PUPUK HGFB;50;1;TM Tabur pupuk kelapa sawit;0.672;111.745
16.05.2026;KAWE;KAWE3J-76;PUPUK HGFB;120;0;TM Tabur pupuk kelapa sawit;0.672;111.745
16.05.2026;KAWE;KAWE1B-34;PUPUK HGFB;50;2;TM Tabur pupuk kelapa sawit;0.671;111.745
16.05.2026;KAWE;KAWE1C-31;PUPUK HGFB;50;2;TM Tabur pupuk kelapa sawit;0.671;111.745
16.05.2026;KAWE;KAWE1B-34;PUPUK HGFB;100;0;TM Tabur pupuk kelapa sawit;0.672;111.745
16.05.2026;KAWE;KAWE1D-79;PUPUK MURIATE OF POTASH/MOP/KCL;1200;0;TM Tabur pupuk kelapa sawit;0.671;111.745
16.05.2026;KAWE;KAWE2G-78;PUPUK ROCK PHOSPHATE/RP;50;1;TM Tabur pupuk kelapa sawit;0.671;111.745
16.05.2026;KAWE;KAWE2G-76;PUPUK COPPER SULFATE CUSO4;75;0;TM Tabur pupuk kelapa sawit;0.673;111.743
16.05.2026;KAWE;KAWE2G-76;PUPUK HGFB;75;0;TM Tabur pupuk kelapa sawit;0.671;111.746
18.05.2026;KAWE;KAWE2G-76;PUPUK COPPER SULFATE CUSO4;25;0;TM Tabur pupuk kelapa sawit;0.671;111.746
18.05.2026;KAWE;KAWE2G-76;PUPUK HGFB;75;0;TM Tabur pupuk kelapa sawit;0.671;111.746
18.05.2026;KAWE;KAWE2G-78;PUPUK COPPER SULFATE CUSO4;25;0;TM Tabur pupuk kelapa sawit;0.671;111.746
18.05.2026;KAWE;KAWE2G-78;PUPUK HGFB;75;0;TM Tabur pupuk kelapa sawit;0.670;111.746
18.05.2026;KAWE;KAWE5K-35;PUPUK ROCK PHOSPHATE/RP;1500;2,22;TM Pemupukan Mekanis;0.670;111.746
